lat,lon,distance,rel_lat,rel_lon,rel_date,ParticleID,region,shelf,obs,zone7_landed
-34.84842300415039,156.86549377441406,1150.277099609375,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,21,Fail
-34.65961456298828,156.97132873535156,1185.7032470703125,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,22,Fail
-34.63434982299805,157.02349853515625,1213.831298828125,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,23,Fail
-34.68204879760742,157.12391662597656,1243.314453125,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,24,Fail
-34.74898147583008,157.24073791503906,1273.2218017578125,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,25,Fail
-34.77287292480469,157.51124572753906,1308.6732177734375,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,26,Fail
-34.70989990234375,157.85203552246094,1348.4677734375,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,27,Fail
-34.55965042114258,158.0983123779297,1385.5867919921875,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,28,Fail
-34.28324890136719,158.27992248535156,1427.2882080078125,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,29,Fail
-33.85205078125,158.36996459960938,1481.3402099609375,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,30,Fail
-33.40191650390625,158.6824188232422,1543.765869140625,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,31,Fail
-33.069969177246094,159.15232849121094,1604.659423828125,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,32,Fail
-32.84635925292969,159.68231201171875,1664.1573486328125,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,33,Fail
-32.69301986694336,159.9312286376953,1700.92138671875,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,34,Fail
-32.49728775024414,160.01304626464844,1734.8778076171875,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,35,Fail
-32.285518646240234,159.89431762695312,1771.86767578125,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,36,Fail
-32.252967834472656,159.71316528320312,1804.2928466796875,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,37,Fail
-32.2763786315918,159.79766845703125,1832.0782470703125,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,38,Fail
-32.1535758972168,159.84326171875,1863.0955810546875,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,39,Fail
-31.936246871948242,159.71473693847656,1900.1759033203125,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,40,Fail
-31.820858001708984,159.59146118164062,1930.513671875,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,41,Fail
-31.787494659423828,159.44422912597656,1959.99853515625,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,42,Fail
-31.810943603515625,159.35166931152344,1989.521728515625,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,43,Fail
-31.801259994506836,159.31752014160156,2017.8441162109375,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,44,Fail
-31.771461486816406,159.23509216308594,2045.9141845703125,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,45,Fail
-31.74716567993164,159.1358642578125,2075.29248046875,-28.549999237060547,153.85000610351562,1994-01-01,-28.5499992370605_153.850006103516_1994-01-01_92938,NA,Fail,46,Fail
-28.950000762939453,153.64999389648438,0,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,1,Fail
-29.008792877197266,153.6217041015625,28.89493751525879,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,2,Fail
-29.041248321533203,153.61708068847656,56.86335372924805,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,3,Fail
-29.1103458404541,153.56553649902344,85.87626647949219,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,4,Fail
-29.193283081054688,153.5259552001953,114.03514862060547,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,5,Fail
-29.253999710083008,153.49139404296875,143.90127563476562,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,6,Fail
-29.335596084594727,153.4665069580078,172.36216735839844,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,7,Fail
-29.465133666992188,153.48704528808594,201.99183654785156,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,8,Fail
-29.555824279785156,153.44557189941406,230.0709228515625,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,9,Fail
-29.66746711730957,153.4200439453125,259.31341552734375,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,10,Fail
-29.826732635498047,153.353271484375,291.4010314941406,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,11,Fail
-30.069839477539062,153.35784912109375,328.3866271972656,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,12,Fail
-30.306413650512695,153.25189208984375,364.8730773925781,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,13,Fail
-30.47638511657715,153.1553192138672,398.4627685546875,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,14,Fail
-30.671846389770508,153.09620666503906,432.0437927246094,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,15,Fail
-30.956188201904297,153.16273498535156,472.8880310058594,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,16,Fail
-31.447158813476562,153.14047241210938,533.19610595703125,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,17,Fail
-32.040218353271484,153.2476348876953,603.5863037109375,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,18,Fail
-32.44877624511719,153.46902465820312,657.68780517578125,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,19,Fail
-32.80906295776367,153.88462829589844,717.52435302734375,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,20,Fail
-33.32432174682617,154.3797607421875,794.7672119140625,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,21,Fail
-33.82878494262695,154.0365447998047,865.49493408203125,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,22,Fail
-34.22263717651367,153.54632568359375,932.06298828125,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,23,Fail
-34.34279251098633,152.9982452392578,988.5135498046875,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,24,Fail
-34.60719680786133,152.68995666503906,1035.56005859375,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,25,Fail
-34.862178802490234,152.70980834960938,1074.052001953125,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,26,Fail
-34.98773193359375,152.8858184814453,1106.9783935546875,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,27,Fail
-35.141849517822266,153.08673095703125,1142.5048828125,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,28,Fail
-35.450138092041016,153.08465576171875,1184.730712890625,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,29,Fail
-35.496177673339844,152.78549194335938,1223.78125,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,30,Fail
-35.50770568847656,152.60560607910156,1255.9263916015625,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,31,Fail
-35.6736946105957,152.53933715820312,1287.2220458984375,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,32,Fail
-35.816036224365234,152.4441680908203,1318.7379150390625,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,33,Fail
-36.02250671386719,152.34222412109375,1353.9464111328125,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,34,Fail
-36.277992248535156,152.48428344726562,1392.888916015625,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,35,Fail
-36.29143142700195,152.62786865234375,1422.5948486328125,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,36,Fail
-36.2089958190918,152.7119598388672,1453.3634033203125,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,37,Fail
-36.166141510009766,152.89218139648438,1484.3590087890625,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,38,Fail
-36.061431884765625,153.24078369140625,1524.8076171875,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,39,Fail
-35.961761474609375,153.54612731933594,1562.6744384765625,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,40,Fail
-35.89717483520508,153.74998474121094,1595.2357177734375,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,41,Fail
-35.8255729675293,153.90296936035156,1626.870361328125,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,42,Fail
-35.60240936279297,154.08615112304688,1665.823486328125,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,43,Fail
-35.35951614379883,154.31773376464844,1706.590576171875,-28.950000762939453,153.64999389648438,1994-01-03,-28.9500007629395_153.649993896484_1994-01-03_94069,NA,Fail,44,Fail
-29.149999618530273,153.64999389648438,0,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,1,Fail
-29.225736618041992,153.6251220703125,28.402816772460938,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,2,Fail
-29.338764190673828,153.57992553710938,58.292057037353516,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,3,Fail
-29.449777603149414,153.57220458984375,87.59542083740234,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,4,Fail
-29.642316818237305,153.517578125,121.641845703125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,5,Fail
-29.864028930664062,153.47894287109375,156.56813049316406,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,6,Fail
-30.191253662109375,153.4104461669922,200.3151397705078,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,7,Fail
-30.54550552368164,153.30447387695312,245.99888610839844,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,8,Fail
-31.071971893310547,153.23150634765625,309.32818603515625,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,9,Fail
-31.811599731445312,153.26698303222656,394.6330261230469,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,10,Fail
-32.368831634521484,153.3882598876953,461.04534912109375,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,11,Fail
-32.70321273803711,153.70889282226562,515.0782470703125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,12,Fail
-33.071678161621094,154.5612335205078,606.8658447265625,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,13,Fail
-33.39990234375,155.19833374023438,679.67071533203125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,14,Fail
-33.585044860839844,155.30685424804688,715.63555908203125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,15,Fail
-33.59099197387695,155.20223999023438,745.07794189453125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,16,Fail
-33.522647857666016,155.2161102294922,772.83343505859375,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,17,Fail
-33.28351974487305,155.12655639648438,810.693359375,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,18,Fail
-33.166587829589844,155.0992889404297,840.5001220703125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,19,Fail
-32.89835739135742,155.45545959472656,892.36114501953125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,20,Fail
-32.23749542236328,155.9740447998047,982.8828125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,21,Fail
-31.512218475341797,156.3976593017578,1075.3568115234375,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,22,Fail
-30.94266128540039,156.69361877441406,1147.9569091796875,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,23,Fail
-30.414154052734375,157.03538513183594,1218.2353515625,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,24,Fail
-29.98446273803711,157.34873962402344,1278.450439453125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,25,Fail
-29.682838439941406,157.65574645996094,1327.7452392578125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,26,Fail
-29.520843505859375,158.01324462890625,1373.037109375,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,27,Fail
-29.532129287719727,158.4300537109375,1419.2559814453125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,28,Fail
-29.618555068969727,158.67764282226562,1454.656494140625,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,29,Fail
-29.815290451049805,158.8302459716797,1490.6783447265625,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,30,Fail
-30.1466064453125,158.83322143554688,1534.1412353515625,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,31,Fail
-30.62872886657715,158.67425537109375,1593.807861328125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,32,Fail
-31.180492401123047,158.38697814941406,1664.2281494140625,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,33,Fail
-31.600139617919922,157.94235229492188,1730.583984375,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,34,Fail
-31.800569534301758,157.51068115234375,1781.191650390625,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,35,Fail
-31.947004318237305,157.13153076171875,1826.60400390625,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,36,Fail
-32.04217529296875,156.99874877929688,1857.336181640625,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,37,Fail
-32.025760650634766,156.8824920654297,1887.61669921875,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,38,Fail
-31.932239532470703,156.6923065185547,1920.3509521484375,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,39,Fail
-31.698286056518555,156.34678649902344,1967.46728515625,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,40,Fail
-31.2672119140625,155.84033203125,2038.74072265625,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,41,Fail
-30.847412109375,155.47914123535156,2100.98486328125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,42,Fail
-30.55219841003418,155.3193817138672,2143.643310546875,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,43,Fail
-30.301366806030273,155.37742614746094,2181.091064453125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95039,NA,Fail,44,Fail
-29.149999618530273,153.64999389648438,0,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,1,Fail
-29.222105026245117,153.61878967285156,28.635570526123047,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,2,Fail
-29.281429290771484,153.6043701171875,56.755615234375,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,3,Fail
-29.475154876708984,153.6134033203125,89.41620635986328,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,4,Fail
-29.757246017456055,153.56028747558594,129.3225555419922,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,5,Fail
-30.253822326660156,153.48501586914062,189.70082092285156,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,6,Fail
-31.067432403564453,153.40731811523438,283.2973327636719,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,7,Fail
-32.100303649902344,153.667236328125,402.9303283691406,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,8,Fail
-33.13774108886719,154.45599365234375,542.6397705078125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,9,Fail
-33.34956741333008,155.6033935546875,656.85491943359375,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,10,Fail
-32.854740142822266,156.15977478027344,738.1971435546875,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,11,Fail
-31.85196304321289,156.28948974609375,852.51422119140625,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,12,Fail
-30.966487884521484,156.4911346435547,957.90777587890625,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,13,Fail
-30.78020477294922,157.32826232910156,1044.3568115234375,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,14,Fail
-30.94781494140625,158.1259002685547,1128.07763671875,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,15,Fail
-31.5201358795166,158.349365234375,1199.3282470703125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,16,Fail
-32.104122161865234,158.0650634765625,1273.5458984375,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,17,Fail
-32.41305160522461,157.52536010742188,1339.5362548828125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,18,Fail
-32.70806121826172,157.0721893310547,1399.5299072265625,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,19,Fail
-33.28331756591797,156.933837890625,1468.665283203125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,20,Fail
-33.92250061035156,156.90774536132812,1543.13525390625,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,21,Fail
-34.2974739074707,156.3843536376953,1612.308837890625,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,22,Fail
-34.36211013793945,155.67709350585938,1681.2684326171875,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,23,Fail
-34.23334503173828,155.0685272216797,1743.04443359375,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,24,Fail
-34.23317337036133,154.54867553710938,1796.1455078125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,25,Fail
-34.39223861694336,154.11244201660156,1844.4090576171875,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,26,Fail
-34.58995819091797,153.76861572265625,1888.8466796875,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,27,Fail
-34.72836685180664,153.57557678222656,1923.2437744140625,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,28,Fail
-34.98952865600586,153.55966186523438,1962.351318359375,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,29,Fail
-35.309635162353516,153.65093994140625,2004.967529296875,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,30,Fail
-35.612430572509766,153.82958984375,2048.7080078125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,31,Fail
-35.79999542236328,154.0994110107422,2089.61181640625,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,32,Fail
-35.69517135620117,154.3819122314453,2129.229736328125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,33,Fail
-35.30657196044922,154.73934936523438,2187.087646484375,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,34,Fail
-35.05017852783203,154.8994140625,2227.098876953125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,35,Fail
-34.973533630371094,154.90187072753906,2256.021728515625,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,36,Fail
-34.91303634643555,154.78524780273438,2286.23876953125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,37,Fail
-34.82487487792969,154.50811767578125,2322.910888671875,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,38,Fail
-34.60239791870117,154.1663360595703,2368.72802734375,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,39,Fail
-34.31954574584961,153.63931274414062,2430.1923828125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,40,Fail
-34.11054611206055,152.97796630859375,2498.5859375,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,41,Fail
-34.10188293457031,152.32762145996094,2562.406005859375,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,42,Fail
-34.40166091918945,151.90426635742188,2618.913330078125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,43,Fail
-35.020263671875,151.7028350830078,2694.477783203125,-29.149999618530273,153.64999389648438,1994-01-04,-29.1499996185303_153.649993896484_1994-01-04_95201,NA,Fail,44,Fail
